Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Morocco,,,,,,,844.244873,904.050476,966.916504,1020.011047,1039.612549,1069.325195,1068.213135,1079.193604,1112.035278,1167.787109,1263.171021,1306.129395,1301.051025,1328.206421,1340.246704,1281.851807,1359.988281,1343.304565,1394.103882,1442.958496,1542.618408,1507.199951,1654.006836,1669.732544,1695.636475,1786.762817,1720.422485,1680.710449,1830.880615,1705.448242,1886.672241,1828.968628,1931.740479,1935.47876,1957.141357,2078.966064,2127.50708,2229.576172,2301.081787,2342.154785,2489.99292,2540.615234,2648.585693,2710.666504,2767.042236,2879.539307,2927.450439,3008.185547,3051.458984,3146.247803,3124.425049,3242.644287,3304.711914,3364.739502,3090.894287,3309.130859,3334.911621
Mozambique,,,,,,,,,,,,,,,,,,,,,251.567549,258.850606,235.767483,194.645655,178.415686,176.854086,169.7878,193.956902,210.222305,222.043123,221.048981,227.462736,206.194608,221.62458,220.478583,212.08625,227.198487,247.184946,266.672705,291.560019,287.39063,317.185704,340.13537,356.521157,377.064958,391.699758,420.526463,442.049574,460.947295,475.788178,494.162859,514.869957,540.294518,559.393954,585.266716,610.563775,620.779715,618.397694,621.153734,617.13932,591.80406,588.215855,596.058889
Myanmar,129.77204,127.564281,129.887941,144.000793,132.52244,143.417218,133.398255,122.678901,134.388137,135.702756,139.275134,141.8238,142.104345,137.829005,142.387514,145.45796,151.381528,157.33762,164.35842,169.599433,179.588601,187.439974,194.360862,198.973144,204.503944,206.179024,200.215577,188.871668,164.700417,168.113854,170.233437,166.71044,180.333227,188.680525,200.124789,211.265636,222.01336,231.587954,242.132148,265.455335,298.590465,328.973873,364.8558,411.498764,463.330136,522.099545,586.08558,651.729731,714.620419,785.634853,854.932478,895.512539,953.123082,1024.690605,1099.243878,1166.733055,1225.37914,1290.56409,1361.568313,1440.989882,1301.313864,1136.995661,1174.766979
Namibia,,,,,,,,,,,,,,,,,,,,,3543.528308,3538.059084,3461.85974,3309.621392,3213.573774,3137.538954,3187.749032,3196.996587,3111.606545,2974.567874,2857.337775,2989.400016,3104.245361,2959.275038,2918.377403,2945.36227,2958.240607,3004.308044,3025.32668,3050.460989,3083.596579,3055.404448,3145.945663,3232.305897,3582.895033,3627.750598,3834.998947,3987.617961,4036.381875,3989.207114,4165.129902,4302.724514,4420.967414,4549.267591,4701.956942,4774.106509,4648.627135,4476.733244,4400.475377,4243.092745,3787.49944,3809.807534,3905.551353
Nauru,,,,,,,,,,,39512.814272,40345.386868,41210.034733,42070.956973,42933.908479,43773.63214,42076.932106,40326.565765,38465.710688,36531.267542,34662.17594,32869.360105,31144.925553,29619.269708,28231.74299,26878.234178,25550.433222,24264.514513,23017.56954,21833.218972,20706.630901,16385.394124,13486.940313,11222.494532,10751.368505,9872.21613,8686.039482,7897.467407,6965.832764,6515.329954,6079.966208,5690.159638,5147.161309,5173.615592,4949.890969,4955.309299,5382.101619,4199.705081,5045.184724,4761.566584,4748.765399,5417.444879,6626.183171,6735.421281,7638.990652,7747.25585,7925.577966,7308.317585,7149.781091,7687.196433,7770.698838,8325.882147,8498.69986
Nepal,327.15524,327.106042,326.931761,326.647935,344.303003,333.249081,349.354952,336.664373,331.720617,339.099773,340.306833,328.99373,331.963144,323.260046,336.306374,333.769298,340.906119,343.403338,350.305705,350.320446,334.219179,353.700814,358.60992,339.778377,364.032309,377.725354,386.34056,384.659637,405.63893,413.894023,422.724739,438.156194,443.462045,448.130941,472.951083,477.7411,492.212428,506.426874,511.548711,524.272569,547.221082,564.286229,556.438455,570.289674,589.469929,603.190109,617.477639,633.226129,666.865095,692.400001,721.265221,742.617253,775.310578,801.039061,846.665542,875.543635,875.188944,951.857299,1021.914922,1077.117965,1031.536188,1062.788843,1113.554623
Netherlands,14369.97825,14224.12332,14982.601493,15317.707053,16364.83595,17536.882557,17783.954503,18511.989426,19496.211113,20510.820648,21502.167786,22165.264199,22717.676522,23757.11225,24382.224887,24166.340254,25045.884973,25524.921599,26052.351422,26394.263927,26537.618533,26149.651042,25707.04464,26139.853239,26833.44912,27397.739069,28005.456948,28365.751329,29152.913254,30259.432328,31308.913421,31820.831303,32119.951881,32297.976624,33054.449559,33916.500787,34915.171589,36211.649289,37661.733733,39298.733435,40665.33817,41297.319883,41135.419074,40981.847704,41663.147777,42411.345384,43841.12234,45445.522872,46227.211156,44304.411932,44659.272839,45239.731889,44631.874539,44487.030635,45042.066955,45793.813543,46655.036338,47670.105725,48463.029974,49254.015885,47086.580419,49780.844053,51777.543159
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30858.723706,,,,,,,
New Zealand,17779.53577,18005.412207,18094.263294,18820.767854,19555.450147,20411.151497,21301.576117,19964.346057,19780.324182,21602.697679,21013.553111,21485.66104,22189.652705,23456.846987,24349.628096,23466.965663,23476.292201,22482.076414,22546.470105,23131.05141,23398.760513,24394.088429,24377.483738,24887.96866,25856.100176,26111.933613,26825.038077,26853.025907,26684.707344,26599.779959,26395.695599,24873.011645,24884.495745,26174.833771,27151.471712,28020.248867,28576.439981,28790.300125,28780.934179,30169.740202,30853.807635,31718.762839,32641.820216,33517.089327,34372.589109,35126.334164,35665.353326,36414.317304,35739.358461,35370.585185,35489.763152,35957.523249,36607.149391,37267.6587,38056.264673,38665.372302,39235.369557,39722.606843,40371.545627,40727.882251,39785.473129,41490.11482,42965.274975
Nicaragua,1672.276449,1744.720804,1877.61357,2019.887176,2188.821316,2325.015253,2328.585754,2414.366178,2371.24275,2441.31575,2398.119057,2401.300527,2384.282635,2464.782527,2729.29713,2643.013146,2697.477451,2836.586568,2539.734186,1817.554224,1850.000935,1894.881272,1828.545145,1863.300051,1789.105086,1675.622397,1620.248614,1572.333042,1345.337431,1291.343801,1260.873828,1229.806045,1206.962319,1176.115361,1189.835161,1234.768283,1288.940972,1317.890465,1346.072761,1420.318301,1458.374901,1482.315172,1475.486354,1494.956188,1555.874257,1601.487707,1644.371936,1703.207803,1736.657406,1655.72029,1704.37875,1786.628634,1876.175972,1941.456286,2006.648696,2074.456206,2140.144059,2209.632734,2107.339626,2019.915186,1950.191812,2128.308814,2175.738991
Niger,742.408911,753.981029,807.672763,858.546951,835.22151,867.904427,840.539532,818.380473,799.123593,734.909221,737.081603,758.401954,700.360679,565.626253,598.962616,566.675701,555.074291,581.701169,641.441822,667.364414,631.839702,612.15729,607.151503,566.647875,457.605845,478.487632,493.804077,479.510568,497.164558,486.865684,465.92389,449.719267,444.632775,432.18445,426.267507,422.523154,409.039359,401.724988,427.08603,411.735699,392.898617,406.923494,412.123793,406.333757,393.398781,407.190931,415.852022,413.419126,429.195543,421.650901,441.079166,434.986265,463.066265,469.690214,482.745247,485.662574,495.017437,501.615305,519.546993,532.186025,533.194329,523.26318,566.797963
Nigeria,1454.980919,1428.117093,1455.817374,1547.483955,1589.68156,1631.559875,1528.594504,1260.727124,1218.433175,1480.047119,1808.394591,2018.173215,2036.693978,2093.638732,2267.044084,2089.855078,2214.322616,2278.697218,2082.552799,2155.789653,2177.415787,1834.287608,1659.098144,1440.017478,1387.92176,1428.927428,1391.478772,1398.248833,1461.191322,1449.680176,1577.196166,1541.590663,1571.190226,1498.95895,1433.388611,1395.074885,1416.101895,1420.23878,1419.317709,1390.469211,1421.67988,1465.457203,1644.395189,1717.214511,1824.802695,1889.251753,1949.158568,2020.833163,2098.283392,2204.607256,2315.466765,2370.976571,2403.653879,2495.341066,2583.61557,2585.733607,2481.814904,2441.712364,2431.778578,2431.535285,2228.686314,2206.664063,2254.290804
North America,18591.038636,18712.177203,19563.176573,20137.237116,21015.27467,22069.5756,23224.160424,23542.68274,24416.98374,24957.299736,24770.010959,25238.315406,26284.546949,27520.260134,27198.380494,26904.988049,28088.758859,29062.588161,30304.328629,30938.283666,30619.817061,31105.95155,30210.53006,31252.152887,33185.50398,34278.113021,35098.0976,35990.668582,37147.91407,38075.688377,38290.095297,37681.941342,38399.839878,38945.414853,40039.566051,40634.289159,41617.764758,42952.003581,44352.58603,45972.637044,47364.745673,47377.144273,47778.001734,48654.131307,50031.264241,51286.810538,52201.376531,52744.650347,52336.099095,50514.664032,51440.08048,51885.569163,52612.779441,53314.628349,54229.396329,55285.568692,55797.546875,56770.656407,58052.76255,59158.721928,57470.419519,60824.785073,61993.461327
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3534.322651,3328.639508,3146.022355,2948.271518,2917.058946,2876.072229,2889.885164,2954.523831,3038.139834,3154.849182,3283.379341,3169.325144,3240.110645,3307.920408,3473.765448,3657.563077,3866.746506,4140.633548,4392.550716,4405.200458,4582.365175,4711.130279,4708.051685,4863.680887,5053.750012,5262.686719,5429.946784,5510.818629,5698.393345,5961.584754,5743.726494,6064.923151,6250.62721
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24066.536157,24650.040553,24445.461844,21882.292794,20940.161977,20117.703734,18451.390546,15710.580728,16293.30595,15226.130881,15457.425819,16015.034916,16869.527039,17665.100749,23158.574499,28989.347022,23756.607582,21451.440164,15410.118692,16365.016735,19461.861113
Norway,19209.414987,20252.965141,20656.251402,21276.612197,22174.356231,23165.631535,23851.612577,25132.66256,25485.494898,26417.408177,26735.830409,28055.27618,29325.648794,30441.276375,31439.59701,32814.915698,34564.068699,35850.334851,37095.613851,38585.987365,40217.748164,40720.214813,40666.405132,42142.336669,44567.004675,46901.324299,48623.384681,49244.992826,48855.8114,49159.703615,49937.455765,51233.036121,52758.945255,53938.021304,56343.010535,58380.568467,61005.880036,63882.476502,65197.946308,66094.735453,67846.596864,68899.526899,69472.983681,69719.312257,72090.986285,73524.25492,74729.736596,76115.706677,75535.2118,73141.30733,72804.395619,72660.675412,73661.678583,73515.914492,74180.323873,74809.965805,75017.494477,76247.411645,76373.647461,76712.287116,75287.205953,77812.711561,79620.163546
OECD members,11050.904759,11380.608018,11846.646382,12280.379562,12896.738648,13425.06155,13995.864216,14357.442561,15037.332942,15687.037135,15942.054989,16308.91844,16979.726404,17814.811757,17827.352262,17676.834229,18334.4658,18842.321582,19474.549308,20034.964701,20097.62627,20337.558885,20198.018292,20597.896186,21407.448253,22018.73244,22517.153854,23117.766046,23961.448329,24654.282204,25156.961781,25204.462592,25504.90711,25649.13549,26276.832694,26784.26724,27404.9321,28184.203847,28817.051533,29590.809032,30592.037827,30794.724507,31037.152848,31442.022874,32234.440712,32918.490099,33673.971811,34311.069348,34177.115054,32783.628077,33528.410004,33975.601309,34230.314907,34581.535753,35120.400845,35779.912327,36216.047562,36943.672188,37584.634231,38062.985994,36444.651639,38552.729407,39550.448388
Oman,2354.848378,2340.350982,2761.223584,2830.315674,2774.30599,2726.458832,2803.36374,4549.454411,8071.187544,9884.064865,10961.453061,10760.501775,11489.253802,9570.579856,10302.388352,12294.963324,14168.446965,13631.615532,12472.088659,12343.136483,12406.64124,13751.498192,14513.98136,16018.852899,17703.059314,18998.668203,18173.341174,16524.179352,16544.44041,17522.618254,16629.45566,16805.72184,17404.131457,17694.160514,17848.818766,18398.724207,18639.203941,19458.926644,19167.755472,18965.214232,19881.736432,20546.055408,20150.113197,19485.644151,19534.860145,19629.045155,20096.396558,20642.748956,22007.733896,22819.197732,22766.050362,20993.907944,19824.121549,19299.940052,18726.202695,18808.307792,18830.605721,18277.945564,18269.676944,18089.586668,17743.88588,18291.338798,18792.446057
Other small states,,,,,,,,,,,,,,,,4983.982123,5691.895288,6149.318358,6459.481919,7279.282535,6952.641906,6315.93725,6393.725766,6347.209034,6410.246915,6422.668012,6432.686704,6697.470874,6774.643603,6832.696845,7042.836129,6866.72002,6601.262355,6591.712818,6721.938497,6967.759662,7116.499683,7461.558642,7615.613302,7803.526573,8348.276462,8464.541104,8609.505648,8860.437145,9164.671084,9487.11347,9959.863852,10377.448761,10343.205356,9699.183027,9829.373762,10049.956217,10063.129312,10036.201117,10136.680242,10359.118246,10667.112264,11078.50344,11422.338198,11765.027455,10962.078861,11722.030339,12081.415884
Pacific island small states,,,,,,,,,,,2695.1724,2807.788981,2902.872518,3160.390978,3195.183629,3144.492787,3109.923164,3143.812487,3140.277903,3332.869332,3149.347665,3171.488898,3000.982553,2901.484326,2988.477027,2873.034361,2961.22466,2847.023003,2831.155551,2912.34384,2973.337954,2914.949369,3011.226642,3024.629358,3126.96324,3223.634217,3277.141223,3188.250243,3184.323188,3270.751699,3176.397949,3163.335716,3186.147378,3207.735429,3296.444433,3338.280756,3378.986523,3346.749679,3378.064296,3326.823058,3408.196142,3492.054826,3481.441313,3547.563156,3626.367936,3722.774557,3811.556775,3909.883771,3965.695919,3969.067125,3525.38601,3390.868544,3635.626815
Pakistan,413.961862,427.414443,435.123464,460.576971,482.253589,518.130267,533.122629,546.281789,569.341263,583.741429,631.587748,617.297392,605.334383,629.496808,632.89477,640.124358,652.838055,657.659384,688.190284,689.743594,729.775997,755.351886,775.040044,799.413201,813.981812,848.459509,865.38378,890.342223,926.557789,941.244309,950.884645,966.522496,1011.625084,1001.258548,1009.064295,1028.965924,1047.886635,1028.998048,1026.500337,1035.498882,1049.542297,1057.867678,1059.04171,1090.27524,1146.996328,1201.233594,1243.941426,1265.355675,1258.051889,1269.074321,1256.694822,1261.831619,1275.488069,1309.700804,1343.307781,1380.470208,1452.186583,1495.261875,1561.681698,1573.833083,1526.005975,1595.027922,1642.28067
Palau,,,,,,,,,,,13046.117331,12628.253584,12219.3252,11894.795493,11780.644749,11813.417915,11861.940445,12101.702735,12124.858906,12180.344236,12200.039408,12026.008755,11705.41434,11645.338519,11881.21135,12205.902115,12561.137914,12957.597682,13371.912398,13815.862001,14267.203029,14626.750682,13369.537884,11450.787693,11995.100259,12973.772146,13950.654017,13913.705314,13873.263134,12862.331889,12346.468005,13134.260646,13647.052731,13250.686594,13599.443617,13992.470052,14186.153839,14590.480375,14045.729795,13338.130093,13206.512264,14123.126231,14609.837696,14331.339547,15015.002613,16154.053215,16343.561505,15841.618389,15642.806932,15600.187109,14532.989844,12612.290618,12820.376521
Panama,2543.388793,2738.920573,2876.856899,3029.187084,3068.942157,3250.823737,3394.694077,3578.253942,3718.61324,3918.908529,4074.772557,4343.148595,4418.271672,4530.757528,4520.038874,4480.699445,4441.082626,4379.721134,4693.265406,4789.063595,5288.474551,5640.28641,5803.405544,5413.925894,5432.182858,5570.803084,5640.369887,5416.485158,4590.313087,4563.168818,4828.758777,5172.606901,5480.880635,5661.076249,5703.673376,5686.40439,5799.885584,6122.646633,6504.970098,6709.722742,6856.149188,6787.862658,6825.177478,7037.081649,7468.765935,7935.871345,8557.980174,9507.646402,10288.154977,10267.063313,10698.071749,11761.498839,12668.29454,13236.830649,13611.549066,14082.654843,14474.124341,15045.54562,15375.643485,15602.542071,12647.082655,14552.94014,15956.065393
Papua New Guinea,1312.56006,1358.941346,1412.567848,1437.514856,1527.229888,1648.279832,1705.990591,1736.120381,1771.438068,1874.005062,2028.535861,2105.159499,2171.496636,2259.805275,2266.535215,2196.989348,2076.435353,2048.908254,2177.152398,2171.057419,2077.583613,2029.421053,1994.61293,2016.075881,1966.703971,2002.022984,2051.252218,2062.961218,2077.601609,2002.680816,1892.306793,2008.351519,2206.996333,2515.638395,2570.336911,2397.400453,2492.079628,2310.98774,2147.045263,2112.095097,1989.578822,1920.780039,1854.418317,1832.678703,1821.847411,1875.822735,1915.234941,2000.972619,1934.032016,2003.241097,2140.50939,2102.031921,2139.480967,2162.105926,2391.357803,2484.59634,2557.09463,2584.888364,2518.458993,2572.56178,2438.611379,2378.371682,2467.234888
Paraguay,1508.161413,1575.524061,1589.795456,1624.518695,1651.132049,1710.032896,1702.114018,1814.199621,1852.79561,1896.19772,1957.050062,2019.341095,2103.856881,2203.534022,2329.538313,2428.108523,2547.262838,2770.712116,3027.557215,3301.624894,3592.561273,3816.55409,3659.882592,3450.26584,3448.839088,3504.478296,3575.796904,3739.834102,3851.516319,4006.159999,4059.773431,4091.490448,4054.044261,4147.784406,4262.144958,4445.189782,4411.372801,4496.023365,4402.111101,4252.490657,4074.489533,3972.884279,3916.440223,4035.718339,4151.345848,4193.280865,4349.311971,4540.382359,4788.663188,4727.596858,5191.050143,5342.190157,5230.262449,5583.122745,5794.476447,5879.337923,6041.958794,6243.133631,6354.239201,6243.536209,6109.196081,6278.110067,6218.197907
Peru,2704.369499,2819.644487,3013.567792,3054.093417,3161.278659,3244.427525,3413.005578,3445.546892,3355.06835,3377.292427,3404.487463,3474.099687,3500.783147,3625.433014,3866.663432,3933.702556,3893.418313,3811.69776,3619.693032,3674.961843,3797.436216,3909.666769,3805.244709,3325.455324,3361.21738,3347.82743,3578.000913,3837.267699,3397.016307,2912.664343,2706.922532,2709.277545,2640.313739,2723.284231,2998.576931,3158.983386,3186.90077,3331.151511,3258.297462,3250.378023,3286.273085,3261.664251,3398.749914,3502.791657,3640.602999,3835.132193,4091.362686,4407.791217,4778.526422,4801.171537,5167.392593,5453.457187,5740.043463,6021.461428,6103.918647,6231.711503,6392.254749,6457.419403,6593.144375,6626.260835,5831.830248,6547.847182,6667.516956
Philippines,1123.7821,1150.629066,1168.608801,1211.8215,1214.709258,1241.109217,1257.984407,1285.293101,1311.521487,1334.731749,1348.649128,1388.248999,1430.585322,1522.01742,1540.042244,1587.499283,1683.659989,1730.594097,1772.228202,1822.145023,1867.568624,1881.815203,1898.139306,1878.601734,1696.576738,1537.665558,1551.408928,1576.97337,1638.036824,1696.002363,1704.075689,1656.383497,1624.349398,1620.355058,1654.746139,1693.808731,1752.238001,1800.259131,1746.525905,1759.421052,1793.347611,1807.708925,1837.254293,1892.82162,1978.344891,2037.877661,2110.420448,2209.346511,2264.946291,2256.725548,2373.143121,2416.752121,2533.74142,2654.415069,2776.920059,2909.85818,3076.337419,3247.450388,3410.93648,3575.881709,3198.6669,3350.975876,3577.701366
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5111.34533,4735.927698,4840.168585,5008.349089,5262.315235,5671.895737,6012.958064,6391.131728,6684.114778,6998.794751,7401.576976,7494.960895,7640.993078,7915.554244,8323.387738,8598.576812,9137.658508,9760.70426,10187.201791,10446.528914,10808.397567,11370.313427,11542.235337,11628.228681,12093.162279,12637.522032,13026.185899,13695.645285,14551.085028,15221.309062,15090.222844,16368.623969,17303.644943
Portugal,4066.967275,4257.653891,4506.635668,4752.125313,5049.218653,5448.517307,5713.628482,6183.791851,6761.487983,6967.124647,7669.771951,8213.105045,8885.140732,9877.280454,9851.780687,9072.050937,9426.107,9849.083603,10017.757988,10469.813615,10832.526844,10912.774351,11077.87296,11007.506133,10759.113078,11030.953442,11477.296598,12212.998507,13141.29662,14008.105957,14593.270605,15265.879302,15444.200616,15110.139256,15214.930754,15811.717137,16304.379446,16946.086865,17671.313508,18258.091172,18822.093309,19053.089946,19095.110248,18846.541189,19137.83709,19251.714507,19529.31221,19979.570628,20014.474933,19371.131888,19698.683679,19389.63959,18679.762679,18597.721462,18836.896798,19215.781301,19662.823125,20364.196274,20997.774599,21569.187475,19778.713953,20747.699073,22042.868028
Post-demographic dividend,11456.288768,11819.553779,12329.802004,12797.352035,13457.996608,14041.560927,14663.308548,15070.326664,15805.924527,16535.366762,16827.483318,17241.696895,17978.364009,18913.949107,18939.017092,18793.32652,19545.802317,20144.564667,20854.596159,21484.792449,21569.43142,21837.628344,21750.875105,22301.113502,23255.889585,23988.601945,24633.444141,25349.045801,26370.551749,27202.318239,27762.150333,27851.417769,28201.849508,28366.367145,29116.654363,29766.561298,30473.154889,31355.765754,32079.595878,33056.356909,34226.703936,34578.997296,34929.68405,35459.862617,36405.756283,37234.419649,38117.823062,38864.7513,38770.227128,37270.434717,38170.968027,38689.210555,38998.325616,39436.987107,40062.298508,40775.947939,41324.494828,42190.985831,42982.194827,43623.799207,41771.300719,44164.162739,45364.564951
Pre-demographic dividend,971.419669,946.175774,981.033335,1012.650387,1033.602963,1052.392419,1038.133131,953.723188,962.88,1043.883942,1103.666522,1174.744783,1182.837362,1197.329979,1260.70816,1221.157156,1269.014771,1290.736845,1249.536646,1279.879951,1295.905594,1214.371601,1169.067452,1083.394567,1059.896551,1067.512534,1064.730727,1076.204745,1088.556578,1074.215761,1131.411676,1014.220731,1007.675268,970.27144,939.267327,938.809785,965.696602,999.639504,1039.313098,1052.486208,1079.427087,1094.971776,1126.609959,1087.092066,1182.637902,1216.921244,1256.106228,1296.536458,1340.277871,1363.838021,1412.498982,1431.266522,1449.443842,1490.096205,1522.218243,1524.986087,1518.365536,1501.004724,1498.971392,1505.955754,1406.483826,1402.708657,1431.653909
Puerto Rico (US),6307.407293,6634.174605,7037.95691,7481.306376,7854.210724,8445.134869,8971.253005,9455.069638,9883.653915,10721.319426,11476.950424,12012.211918,12622.283758,13136.253476,13241.15442,12914.147029,13495.668114,14091.189083,14871.865302,15851.892276,16329.15347,16330.418426,15905.019423,15374.511776,16125.056992,16463.002122,17117.415762,17935.034933,18815.916532,19453.766922,18733.645254,19030.241536,19770.768469,20515.520726,21176.670175,21936.417911,22193.579133,23061.334494,24197.309749,25374.101701,26131.963064,27722.367187,27940.382622,27937.816592,30375.789576,29815.216422,29519.738676,29347.846004,28976.131052,28565.76792,28569.507709,28706.020751,28968.694213,29115.354916,29141.203864,29242.041465,29326.574876,29061.55638,28808.851864,29185.096996,28144.722318,28416.623126,29643.740891
Qatar,,,,,,,,,,,75772.675,73839.00556,73532.742431,73744.251616,71286.772866,69330.905337,69382.530407,59679.677052,60529.88313,59542.170607,55253.744089,52401.377361,45982.040217,42654.734833,42309.941672,39368.848535,39682.193505,38241.763715,39095.556741,40124.984556,40125.396701,38185.105339,41171.673915,39377.826731,38743.967548,38526.807071,39095.01086,48844.858661,51513.571454,50917.33508,52234.361521,51633.898491,52752.644583,52255.32056,59990.234229,60416.71015,64676.318987,61423.013105,61213.720656,60781.801734,72333.802743,81608.408065,80621.755494,76486.915123,71756.02658,68985.243338,67294.351769,64497.624254,64410.717163,63430.371729,57769.583605,65488.546004,64315.635565
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5019.437027,4409.151721,4059.098605,4126.768593,4295.270658,4572.258034,4764.636821,4546.667531,4463.607918,4453.78126,4569.311243,4875.303106,5248.549946,5410.308358,6008.640485,6328.090223,6876.778414,7483.973758,8318.003428,7924.870581,7660.706676,8044.571949,8234.285534,8287.958441,8661.473973,8977.017482,9286.876782,10106.226956,10714.170116,11197.316292,10854.049432,11546.3225,12076.303381
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8105.89502,7849.519043,7432.021484,6345.912109,5798.914551,5071.742676,4862.646484,4686.862793,4760.339355,4515.509277,4819.380371,5323.666504,5618.955566,5910.171875,6370.453613,6856.678223,7323.385254,7949.896973,8640.40625,9093.700195,8381.868164,8755.120117,9120.820312,9464.010742,9601.537109,9493.8125,9277.713867,9269.319336,9418.914062,9674.787109,9882.024414,9632.325195,10231.318359,10119.0625
Rwanda,335.440569,312.295049,339.041848,298.910296,255.692582,266.551579,277.262742,287.621605,298.387227,321.172801,330.236201,324.489941,316.070397,317.55339,312.732595,297.252682,344.884464,341.522818,361.897103,392.811022,414.885272,423.670749,417.422792,427.870791,396.153538,399.872396,407.894134,394.648242,399.466315,387.279968,368.219602,351.728543,364.809207,322.716819,188.658278,305.387824,291.21084,286.805194,299.60114,310.09813,333.35509,358.446059,400.270421,400.191621,418.780997,446.02981,474.364599,497.171622,538.325372,557.397805,583.371416,614.53965,651.852819,666.408789,690.610395,733.99863,759.606288,771.069238,817.578437,874.639659,826.391308,896.271034,948.413687
Samoa,,,,,,,,,,,2426.501409,2713.758615,2718.019736,2876.839179,2519.477814,2361.78248,2520.010011,2459.153422,2586.588428,2842.219677,2642.834121,2384.532021,2350.194889,2357.06875,2386.243683,2478.984712,2612.123376,2615.349407,2567.139859,2655.654744,2534.122049,2471.07143,2452.186853,2531.281931,2447.202602,2589.405241,2751.654267,2746.336608,2785.311713,2824.553304,2945.372179,3137.464038,3291.342448,3444.998577,3535.738138,3755.782428,3820.922395,3818.255038,3925.874333,3875.942917,4081.15536,4201.456637,4007.910928,3976.392893,3967.237305,4084.360838,4373.237924,4393.373163,4321.005183,4466.080755,4283.063925,4032.13734,4095.158683
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48409.547684,51376.436216,55318.445834,55806.921972,58173.293603,57615.410064,59090.233106,58393.223668,59049.577449,60604.350891,62776.94616,61572.743574,52873.268186,49672.697777,46450.025171,42082.555447,42293.487069,42492.850916,43146.824044,43886.21469,43057.778478,42818.69627,43525.422572,40506.852114,46834.139507,51277.346099
Sao Tome and Principe,,,,,,,,,,,985.091802,1015.746668,1017.081213,1011.349757,1045.176706,1075.525522,1065.939416,1281.277077,1283.357084,1454.96872,1405.760615,1234.820854,1249.502682,1179.55626,1087.441534,1163.807243,1071.361644,1014.691258,1008.243594,1013.507604,967.490808,957.946483,946.482495,939.606669,943.891404,947.331539,947.030151,942.971185,953.985501,966.226829,959.938181,973.424252,982.329066,1036.861963,1047.057961,1089.147788,1157.086145,1170.516125,1214.141147,1225.605419,1216.350252,1214.961303,1225.694526,1263.70424,1301.321464,1298.109466,1342.533808,1375.594033,1413.843486,1420.660083,1430.841193,1428.286761,1403.233567
Saudi Arabia,16039.291486,17298.293003,18662.170997,19550.803037,20493.323824,22142.522305,23078.45024,24200.342331,25058.300693,25526.182046,37361.65859,41183.786354,46644.480798,54345.674731,59924.248495,53743.563187,58684.093109,58778.055609,55609.836045,58225.422273,58094.292185,56355.615104,44478.942054,37250.513515,33693.403481,29520.521333,28170.240137,25788.646157,26066.247544,24884.331934,25918.965084,26742.682262,26709.032819,25649.064469,24808.652893,23876.24613,23699.135216,23406.034664,23179.858116,22214.425645,22247.856699,21193.092289,20025.432,20765.938769,21545.894989,21838.191535,21616.335577,21196.792604,21629.840573,20577.545345,21830.142427,23314.557602,23643.035832,23057.349447,23404.730604,23256.154955,22783.032854,23035.119998,24393.518831,24905.669743,22827.671936,24922.671695,26706.917926
Senegal,1151.002139,1152.522904,1118.941058,1108.081624,1118.910765,1101.64023,1100.594862,1055.338805,1088.745265,987.490528,1040.511392,1008.44747,1041.195765,954.1762,965.74133,1010.122688,1071.680403,1017.814394,955.002176,997.714581,1012.166615,1037.701406,1091.734789,1002.791573,1014.218731,1020.464257,1022.55326,1055.324542,1016.827928,1027.27576,990.777523,988.632216,974.05486,960.506562,934.692068,960.847093,956.588791,962.736689,995.979086,1033.763965,1048.374741,1067.368866,1042.255099,1074.385785,1098.200645,1119.050531,1118.783043,1123.998622,1138.668839,1142.653172,1153.534311,1139.744479,1154.05678,1147.385922,1180.798711,1218.006136,1257.409069,1312.109328,1355.096109,1379.608752,1361.791437,1414.539511,1433.199188
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3012.498167,3200.768258,3497.55049,3699.403808,3329.451734,3542.353659,3788.982339,4038.652512,4233.776449,4527.434987,4809.138408,5016.412893,5431.278874,5735.947727,5578.011974,5690.703272,5737.001202,5739.307502,5793.336145,5716.540472,5820.321558,6024.957547,6200.261186,6524.080298,6870.758109,6850.967422,7465.676011,7862.953874
