Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sub-Saharan Africa (excluding high income),41.614096,41.883595,42.410904,42.674032,43.012713,43.290128,43.623313,43.707228,44.230705,44.532327,45.043122,45.386766,45.609094,46.216232,46.687243,47.087876,47.587622,48.041193,48.335642,48.726014,49.094089,49.369002,49.651823,49.549254,49.647262,49.872703,50.259347,50.274073,50.276874,50.59684,50.528083,50.264471,50.170816,50.442528,50.349324,50.741602,50.637181,50.77402,50.648162,51.170601,51.726518,52.046119,52.385132,52.819593,53.300817,53.838506,54.497115,55.115053,55.677875,56.102043,56.812273,57.119926,57.863728,58.32811,58.539696,58.924457,59.319943,59.636712,60.258261,60.606591,60.622229,60.177475,61.283354
Sudan,49.566,49.964,50.419,50.816,50.879,51.031,51.253,51.495,51.762,52.04,52.294,52.541,52.803,52.988,53.156,53.31,53.342,53.522,53.29,53.374,54.072,54.369,54.375,49.562,49.807,50.014,54.558,54.747,54.984,54.883,55.497,55.553,55.952,56.102,57.022,57.447,57.638,58.058,58.308,58.607,58.946,59.264,59.308,58.319,56.773,57.226,60.4,61.442,61.261,62.676,62.979,63.181,63.427,63.443,63.99,64.375,64.677,65.146,65.501,65.803,65.124,64.46,65.695
Suriname,56.595,57.29,58.023,58.496,58.908,59.137,59.232,59.172,59.292,59.394,59.494,59.59,59.685,59.793,59.914,60.035,60.155,60.277,60.401,60.527,60.654,60.795,60.934,61.072,61.211,61.358,61.159,61.314,61.477,61.982,62.088,62.151,62.246,62.382,62.542,62.779,63.079,63.385,63.706,64.035,64.409,64.82,65.274,65.778,66.362,66.997,67.643,68.307,68.873,69.323,69.626,69.82,69.957,70.11,70.33,70.567,70.979,71.247,71.468,71.773,72.321,68.943,73.254
Sweden,73.00561,73.47439,73.350488,73.555366,73.733171,73.861707,74.078537,74.122439,73.972927,74.084878,74.649268,74.623902,74.718049,74.867317,74.980488,74.984634,74.969268,75.379756,75.469024,75.524146,75.740976,76.026098,76.327317,76.551707,76.815854,76.667805,76.93122,77.092195,76.979268,77.726829,77.536829,77.666829,77.99878,78.060488,78.650244,78.740488,78.959024,79.197561,79.339024,79.441463,79.643902,79.795122,79.846341,80.095122,80.497561,80.546341,80.74878,80.9,81.1,81.35122,81.45122,81.802439,81.704878,81.956098,82.253659,82.204878,82.307317,82.409756,82.558537,83.109756,82.356098,83.056098,83.058537
Switzerland,71.313415,71.644878,71.196098,71.187561,72.077805,72.201707,72.33561,72.636585,72.590244,72.612683,73.020244,73.130732,73.64439,73.940976,74.287073,74.66561,74.785366,75.238049,75.187317,75.466098,75.459268,75.693171,76.033902,76.03122,76.608537,76.733659,76.899024,77.197561,77.226585,77.42122,77.242439,77.514634,77.806098,78.085366,78.35,78.417073,78.896098,79.079512,79.32439,79.580488,79.680488,80.180488,80.385366,80.536585,81.087805,81.236585,81.490244,81.741463,81.992683,82.043902,82.246341,82.695122,82.697561,82.797561,83.197561,82.897561,83.602439,83.55122,83.753659,83.904878,83.0,83.75122,83.604878
Syrian Arab Republic,52.723,53.652,54.569,55.394,56.17,56.901,57.55,58.045,59.118,59.844,60.608,61.334,61.969,60.826,63.441,64.187,64.844,65.398,65.932,66.244,66.545,64.598,60.839,67.35,67.723,68.048,68.415,68.797,69.172,69.486,69.83,70.075,70.243,70.309,70.296,70.209,70.156,70.158,70.237,70.507,70.856,71.296,71.742,72.188,72.494,72.797,73.04,73.256,73.368,73.496,73.542,72.259,66.206,65.146,65.492,63.265,65.19,65.651,67.371,70.97,71.944,72.418,72.79
Tajikistan,52.535,52.944,53.374,53.791,54.224,54.655,55.079,55.497,55.89,56.262,56.589,56.884,57.157,57.418,57.651,57.88,58.076,58.244,58.396,58.523,58.632,58.758,60.161,60.46,60.69,60.973,61.83,61.582,61.839,61.736,61.636,61.679,57.085,55.512,60.093,61.389,60.806,61.928,62.404,63.114,63.542,64.197,64.898,65.874,66.604,66.531,66.997,67.405,67.924,68.248,68.37,68.698,69.13,69.579,69.697,69.665,69.982,70.524,70.737,70.962,68.605,69.594,71.562
Tanzania,42.596,42.841,43.215,43.616,44.075,44.542,44.941,45.163,45.626,46.043,46.495,46.972,47.436,47.912,48.422,48.922,49.459,49.969,50.351,50.791,51.272,51.703,51.99,52.178,52.151,52.184,52.207,52.182,52.224,52.09,51.985,51.837,51.432,51.215,51.077,51.005,51.132,51.246,51.807,52.399,53.244,54.124,54.94,55.929,56.836,57.675,58.512,59.26,59.896,60.494,61.127,61.618,62.286,62.788,63.364,63.928,64.404,64.963,65.488,66.007,66.771,66.131,66.879
Thailand,50.608,51.065,51.444,51.988,52.539,53.131,53.729,54.316,54.977,55.705,56.47,57.1,57.746,58.323,59.031,59.713,60.371,60.906,61.266,61.696,62.186,62.856,63.603,64.5,65.55,66.543,67.308,67.833,68.194,68.557,68.924,69.132,69.353,69.568,69.661,69.757,69.94,70.362,70.703,70.979,71.205,71.52,71.775,72.101,72.1,72.894,73.341,73.779,74.221,74.669,75.012,75.302,75.59,75.96,76.279,76.563,76.769,76.989,77.19,77.197,77.331,77.606,75.291
Timor-Leste,32.402,32.801,33.221,33.665,34.147,34.653,35.174,35.703,36.241,36.802,37.362,37.909,38.443,38.966,36.454,24.314,25.863,24.875,22.933,24.172,30.196,31.247,32.247,32.694,34.468,34.342,34.764,35.974,36.047,44.795,45.185,45.076,46.19,47.008,47.861,47.543,48.26,48.968,48.583,45.246,58.097,58.772,59.477,60.13,60.743,61.272,61.881,62.396,62.858,63.265,63.66,64.022,64.384,64.719,65.027,65.326,65.61,65.898,66.204,66.496,66.919,66.199,67.368
Togo,43.536,43.745,44.001,44.274,44.6,44.917,45.227,45.615,46.022,46.354,46.782,47.232,47.692,48.139,48.593,49.046,49.509,50.163,50.902,51.515,52.146,52.781,53.273,53.769,54.094,54.361,54.614,54.821,54.901,54.732,54.557,54.255,54.077,53.852,53.707,53.692,53.817,53.845,53.956,54.31,54.577,54.746,55.032,55.299,55.594,55.916,56.142,56.382,56.651,56.927,57.227,57.612,57.94,58.345,58.766,59.22,59.669,60.135,60.601,61.055,61.123,61.328,62.29
Tonga,58.315,58.757,59.298,59.77,60.251,60.72,61.21,61.692,62.161,62.696,63.182,63.607,64.061,64.389,64.825,65.122,65.418,65.625,65.854,66.039,66.186,66.357,66.327,66.652,66.806,66.928,67.058,67.189,67.321,67.445,67.539,67.749,67.927,68.157,68.371,68.592,68.803,69.012,69.224,69.431,69.635,69.8,70.03,70.228,70.433,70.56,70.71,70.887,71.041,70.949,71.319,71.437,71.546,71.65,71.721,71.851,71.951,72.066,72.169,72.292,72.379,72.13,72.635
Trinidad and Tobago,62.505,62.965,63.429,63.633,63.978,64.195,64.316,64.471,64.626,64.753,64.869,64.934,65.183,65.412,65.512,65.647,66.032,66.17,66.198,66.422,66.507,66.459,66.382,66.44,66.556,66.748,66.903,67.135,67.379,67.518,67.591,67.782,67.78,67.825,67.837,67.995,68.039,68.143,68.331,68.509,68.629,68.874,69.232,69.454,69.879,70.185,70.437,70.797,71.117,71.404,71.809,72.232,72.513,72.785,72.898,72.882,72.935,72.984,72.658,72.836,72.645,71.111,73.331
Tunisia,44.049,44.257,45.562,46.412,47.272,48.204,49.158,50.157,51.342,52.297,53.792,54.906,56.095,57.115,58.251,59.306,60.313,61.256,62.147,62.929,63.669,64.374,65.01,65.696,66.294,66.877,67.429,68.011,68.456,68.825,69.092,69.398,69.684,69.992,70.363,70.785,71.247,71.67,72.067,72.344,72.604,72.822,73.07,73.304,73.519,73.712,73.888,74.039,74.192,74.32,74.438,74.471,74.599,74.674,74.784,74.875,75.007,75.177,75.37,75.599,75.004,72.893,76.05
Turkiye,50.799,51.558,52.347,53.12,53.6,54.105,54.57,55.183,55.639,56.179,56.702,57.223,57.971,58.455,59.019,59.513,60.014,60.846,61.614,62.161,62.739,63.194,63.74,64.269,64.81,65.344,65.87,66.379,66.902,67.365,67.835,68.287,68.603,69.018,69.402,69.734,70.245,70.668,71.144,70.752,71.931,72.271,72.605,72.906,73.223,73.51,73.804,74.129,74.38,74.679,74.964,74.823,75.552,76.171,76.452,76.539,76.595,77.037,77.454,77.737,76.525,75.722,77.591
Turkmenistan,52.149,52.51,52.868,53.228,53.595,53.986,54.403,54.837,55.274,55.69,56.045,56.349,56.603,56.836,57.04,57.241,57.449,57.689,58.279,59.12,60.181,60.983,61.577,61.988,62.364,62.803,63.212,63.531,63.699,63.782,63.867,63.842,63.753,63.586,63.515,63.514,63.538,63.667,63.966,64.475,64.931,65.325,65.593,65.854,66.055,66.275,66.574,67.02,67.584,68.155,68.608,68.87,68.961,68.968,69.001,69.061,69.142,69.19,69.272,69.405,68.846,69.353,69.913
Turks and Caicos Islands,56.292,57.087,57.742,58.426,59.119,59.806,60.441,61.039,61.586,62.135,62.689,63.256,63.76,64.228,64.731,65.201,65.607,66.025,66.432,66.772,67.108,67.439,67.747,68.069,68.386,68.669,68.99,69.3,69.619,69.916,70.218,70.54,70.887,71.194,71.575,71.948,72.328,72.713,73.113,73.531,73.972,74.409,74.843,75.262,75.63,75.954,76.197,76.427,76.084,76.672,76.784,76.87,76.969,77.1,77.212,77.321,77.437,77.505,77.596,77.691,77.499,77.234,77.918
Tuvalu,48.261,49.02,49.779,50.58,51.336,52.086,52.809,53.481,54.072,54.73,55.347,55.971,54.694,57.197,57.693,58.253,58.773,59.201,59.571,59.879,60.217,60.489,60.746,60.938,61.052,61.137,61.207,61.286,61.367,61.506,61.643,61.809,60.29,62.11,62.317,62.505,62.709,62.942,63.162,63.346,63.536,63.709,63.825,63.897,63.989,64.096,64.247,64.402,64.516,64.693,64.834,64.96,65.079,65.171,65.278,65.365,65.51,65.683,65.871,66.109,66.357,65.824,66.852
Uganda,45.633,46.271,46.821,47.378,47.846,48.303,48.463,49.006,49.285,49.505,49.621,47.147,47.162,46.992,46.861,46.517,46.169,45.84,45.596,45.385,43.453,43.456,43.309,43.489,43.706,45.496,45.651,47.36,47.476,47.488,47.561,47.549,47.671,47.681,47.675,47.706,47.759,48.026,48.263,48.977,49.64,50.576,51.443,52.414,53.699,54.926,56.118,57.248,58.253,59.157,59.959,60.791,61.579,62.353,63.057,63.831,64.494,65.174,65.775,66.354,66.41,66.45,67.675
Ukraine,69.388,70.044,70.401,70.683,70.972,71.143,71.163,71.115,70.968,70.828,70.844,70.872,70.966,70.822,70.627,70.361,70.144,70.007,69.839,69.775,69.759,69.816,69.902,69.948,69.992,70.409,70.833,71.179,71.04,70.839,70.354,69.688,68.947,68.287,67.534,67.114,67.097,67.658,67.993,68.004,67.786,67.675,67.699,67.638,67.472,67.517,67.49,67.715,68.262,69.159,70.188,70.711,71.09,71.474,71.803,72.686,73.389,73.993,73.569,73.92,73.283,71.631,72.658
United Arab Emirates,50.651,51.596,52.546,53.509,54.495,55.512,56.572,57.648,58.727,59.764,60.78,61.753,62.675,63.542,64.351,65.105,65.806,66.471,67.083,67.645,68.157,68.622,69.056,69.448,69.802,70.123,70.41,70.623,70.808,70.96,71.074,71.144,71.166,71.159,71.204,71.392,71.82,72.559,73.66,74.982,76.347,77.621,78.721,79.6,80.272,80.779,81.155,81.438,81.591,81.679,81.886,81.898,81.913,81.95,81.99,82.076,82.195,82.388,82.449,82.596,81.936,79.083,80.487
United Kingdom,71.126829,70.878049,70.926829,70.826829,71.62439,71.62439,71.573171,72.12439,71.72439,71.721951,71.973171,72.273171,72.12439,72.32439,72.52439,72.72439,72.77561,73.22439,73.17561,73.27561,73.67561,74.026829,74.178049,74.378049,74.778049,74.629268,74.929268,75.280488,75.380488,75.582927,75.880488,76.082927,76.434146,76.385366,76.885366,76.836585,77.087805,77.210976,77.190244,77.390244,77.741463,77.992683,78.143902,78.446341,78.746341,79.04878,79.24878,79.44878,79.6,80.05122,80.402439,80.95122,80.904878,81.004878,81.304878,80.956098,81.156098,81.256098,81.256098,81.369122,80.331756,80.647317,81.01122
United States,69.770732,70.270732,70.119512,69.917073,70.165854,70.214634,70.212195,70.560976,69.95122,70.507317,70.807317,71.107317,71.156098,71.356098,71.956098,72.604878,72.856098,73.256098,73.356098,73.804878,73.609756,74.009756,74.360976,74.463415,74.563415,74.563415,74.614634,74.765854,74.765854,75.017073,75.214634,75.365854,75.617073,75.419512,75.619512,75.621951,76.026829,76.429268,76.580488,76.582927,76.636585,76.836585,76.936585,77.036585,77.487805,77.487805,77.687805,77.987805,78.039024,78.390244,78.541463,78.641463,78.741463,78.741463,78.841463,78.690244,78.539024,78.539024,78.639024,78.787805,76.980488,76.329268,77.434146
Upper middle income,41.963012,46.218277,52.583942,53.237059,53.818386,53.79369,54.763877,55.541377,56.122677,56.743744,57.331421,58.11377,58.795643,59.506253,60.102298,60.70013,61.023082,61.953737,62.472654,63.026163,63.455091,63.871886,64.333986,64.845321,65.319188,65.711009,66.140623,66.508551,66.779298,67.17643,67.359442,67.787187,68.109089,68.467823,68.754974,69.146401,69.520724,69.874694,70.18759,70.438676,70.773704,71.096277,71.401078,71.649535,71.800896,72.294091,72.573869,72.912797,73.09803,73.503002,73.831475,74.090554,74.412195,74.670762,74.924984,75.175292,75.340191,75.480761,75.821743,76.029125,75.231264,74.727371,76.008959
Uruguay,67.683,67.81,67.911,68.023,68.112,68.2,68.302,68.407,68.514,68.581,68.734,68.926,69.169,69.348,69.524,69.705,69.887,70.081,70.265,70.255,70.505,70.952,71.528,71.595,71.708,71.861,72.187,72.196,72.408,72.628,72.994,73.198,73.185,73.147,73.162,73.493,73.812,73.92,74.029,74.293,74.693,74.987,74.979,75.086,75.319,75.829,75.888,76.15,76.275,76.67,76.691,76.614,76.691,76.953,77.194,77.285,77.351,77.618,77.527,77.503,78.381,75.434,76.468
Uzbekistan,56.539,56.874,57.218,57.564,57.922,58.277,58.633,58.993,59.355,59.715,60.072,60.417,60.75,61.058,61.355,61.632,61.903,62.173,62.44,62.707,62.981,63.223,63.465,63.75,64.108,64.574,65.027,65.486,65.757,65.844,65.772,65.529,65.236,64.924,64.681,64.67,64.78,65.028,65.169,65.307,65.456,65.853,66.376,66.852,67.203,67.481,67.905,68.483,69.035,69.517,69.836,70.143,70.411,70.692,70.973,71.33,71.58,71.737,71.999,72.093,71.461,71.681,72.147
Vanuatu,49.841,50.384,50.931,51.485,51.969,52.527,53.09,53.667,54.23,54.761,55.311,55.88,56.372,57.001,57.572,58.133,58.664,59.247,59.881,60.893,61.322,61.95,62.54,63.075,63.519,63.927,64.618,64.439,65.699,66.023,66.684,67.114,67.433,67.724,67.984,68.104,68.176,68.309,68.372,67.924,68.586,68.722,68.836,68.933,68.985,69.166,69.126,69.144,69.302,69.422,69.57,69.729,69.898,69.986,70.043,70.163,70.397,70.5,70.626,70.783,70.385,69.952,71.302
"Venezuela, RB",58.376,59.115,59.667,60.502,61.168,61.909,62.894,63.55,63.908,63.84,64.816,65.184,65.555,65.74,66.223,66.686,67.266,67.726,68.108,68.226,68.179,68.697,68.985,69.541,69.672,69.961,70.528,70.673,70.762,70.805,70.964,71.172,71.177,71.385,71.283,71.714,71.92,72.56,72.446,72.088,72.388,71.019,72.823,72.056,72.752,73.075,72.972,73.348,72.578,72.785,73.092,73.09,73.086,73.076,72.837,73.004,72.002,71.903,72.641,72.766,72.369,71.536,72.566
Viet Nam,58.046,58.461,58.204,56.897,57.473,56.967,56.914,56.745,52.668,54.791,54.93,55.585,51.913,55.677,54.751,61.865,63.669,64.07,64.529,64.986,65.338,65.779,66.212,66.545,66.929,67.192,67.55,68.005,68.585,68.805,69.027,69.303,69.62,69.957,70.379,70.871,71.296,71.67,72.283,72.575,72.746,72.984,73.138,73.236,73.062,73.198,73.293,73.385,73.455,73.525,73.611,73.713,73.762,73.821,73.886,73.955,73.984,74.026,74.1,74.211,75.383,74.145,74.502
Virgin Islands (U.S.),62.743537,63.121707,62.668024,61.434707,64.124927,64.787927,63.677073,64.42561,65.175537,65.845707,66.501439,67.098488,65.566317,67.137439,67.407512,67.679098,67.873171,68.073171,68.263683,68.464805,68.694878,68.870463,69.078659,69.30939,69.503049,69.647098,69.94,70.174659,70.392415,70.526951,70.679976,70.807927,70.96261,71.078268,71.224634,71.16661,71.575512,70.91522,71.246268,71.11161,76.619512,77.621951,77.521951,77.521951,77.773171,77.421951,78.32439,76.863415,77.163415,77.514634,77.865854,78.317073,78.517073,78.717073,78.868293,79.017073,79.168293,79.368293,79.519512,79.668293,79.819512,80.068293,80.319512
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.803,68.222,68.478,68.759,69.328,69.583,69.982,70.328,70.564,70.789,70.298,69.75,70.88,70.967,71.094,72.004,71.831,72.064,72.204,72.306,73.302,73.557,73.722,74.14,72.781,74.577,74.917,75.216,75.38,75.811,74.998,73.89,76.662
World,50.941886,52.79723,55.286073,55.652229,56.096698,55.926448,56.449008,56.903753,57.335298,57.680079,57.937006,58.024467,58.844121,59.296078,59.699563,60.13049,60.453957,61.041177,61.394087,61.840717,62.151208,62.516528,62.874102,63.131121,63.43542,63.724889,64.115997,64.457175,64.665865,64.957022,65.107983,65.30327,65.547052,65.74205,65.957914,66.200231,66.514798,66.830294,67.065953,67.311479,67.649726,67.944398,68.230564,68.514961,68.770252,69.110576,69.468117,69.804098,70.003474,70.379525,70.681843,70.968013,71.263717,71.532601,71.775446,71.964626,72.184735,72.365152,72.64339,72.868657,72.181979,71.215219,72.96829
"Yemen, Rep.",33.462,34.058,33.669,33.431,34.907,35.592,36.264,37.079,37.99,39.61,40.573,41.757,42.688,43.603,44.541,45.475,46.441,47.442,48.484,49.531,50.608,51.679,52.367,53.618,54.586,55.418,54.002,56.828,57.43,58.025,58.528,58.805,59.26,59.655,59.828,60.532,60.884,61.34,61.788,62.275,62.761,63.286,63.807,64.407,64.881,65.356,65.8,66.23,66.609,66.905,67.223,67.412,67.569,67.961,68.003,66.761,67.105,67.12,65.915,66.567,66.435,66.019,67.952
Zambia,50.648,51.041,51.331,51.605,51.17,52.079,52.29,52.512,52.719,53.044,53.404,53.887,54.375,54.913,55.377,55.742,56.102,56.281,56.335,56.05,55.496,54.986,54.361,53.674,52.877,52.001,51.149,50.421,49.674,48.882,48.204,47.443,46.968,46.678,46.344,46.051,45.757,45.743,45.709,45.924,46.577,47.408,48.461,49.616,50.54,51.615,52.693,53.73,54.835,55.886,56.896,57.843,58.704,59.445,60.109,60.728,61.129,61.564,62.138,62.914,63.361,62.363,65.279
Zimbabwe,53.492,53.966,54.453,54.942,55.431,55.905,56.359,56.766,57.145,57.481,57.761,57.996,58.175,58.087,58.194,58.249,57.628,56.996,54.73,54.918,59.062,59.446,59.859,59.989,60.622,60.901,60.982,60.724,60.241,59.446,58.319,57.037,55.602,53.976,52.537,51.144,48.981,48.536,47.551,46.379,46.034,44.525,45.938,45.373,46.043,46.57,47.056,47.576,48.456,49.75,51.925,53.911,55.386,56.842,58.106,58.989,59.76,60.263,60.906,61.06,61.53,60.135,62.36
